no,content_id,title,content_type_id,area_code,si_gun_gu_code,first_image1,first_image2,map_level,latitude,longitude,tel,addr1,addr2,homepage,overview
27994,131676,강원랜드 카지노,28,32,11.0,http://tong.visitkorea.or.kr/cms/resource/91/1982091_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1982091_image3_1.jpg,6,37.2127210495,128.8216009997,,강원특별자치도 정선군 사북읍 하이원길 265,,,
28001,2747957,강원평화누리길 16코스 고성 울산바위비경길,28,32,2.0,http://tong.visitkorea.or.kr/cms/resource/78/2747978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2747978_image2_1.jpg,6,38.3806733748,128.4678859929,,강원특별자치도 고성군 간성읍 고성중앙길 9,,,
28513,2908573,와룡천 캠핑장,28,32,8.0,http://tong.visitkorea.or.kr/cms/resource/44/2908544_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/2908544_image3_1.JPG,6,37.1896908887,128.4114356601,,강원특별자치도 영월군 송정길 53,,,
28038,131376,고산낚시터,28,32,9.0,,,6,37.466844087,127.9175830999,033-731-4151,강원특별자치도 원주시 호저면 호저로 1140,,,
28748,2710808,해담마을 수륙양용차,28,32,7.0,http://tong.visitkorea.or.kr/cms/resource/47/2745147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2745147_image3_1.jpg,6,37.9879397902,128.5324923352,033-673-2233,강원특별자치도 양양군 서면 구룡령로 2110-17,,,
28299,2732132,산골캠핑장,28,32,8.0,http://tong.visitkorea.or.kr/cms/resource/69/2732169_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2732169_image2_1.JPG,6,37.3785109282,128.2715676529,,강원특별자치도 영월군 무릉도원면 백년계곡길 158,,,
28304,2702620,산악자전거 자운리코스,28,32,16.0,,,6,37.7277978616,128.3940489237,,강원특별자치도 홍천군 내면 자운리 일대,,,
28770,2782478,해파랑길49코스,28,32,2.0,http://tong.visitkorea.or.kr/cms/resource/02/2786602_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2786602_image2_1.jpg,6,38.4492096897,128.4612816643,,강원특별자치도 고성군 거진읍 거탄진로 194,,,
28726,2737341,하이원추추파크자동차야영장,28,32,4.0,http://tong.visitkorea.or.kr/cms/resource/90/2737590_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2737590_image2_1.jpg,6,37.1815177037,129.0384714436,,강원특별자치도 삼척시 도계읍 심포남길 113-15,,,
28215,2755640,몬테리오,28,32,16.0,http://tong.visitkorea.or.kr/cms/resource/49/2756149_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/2756149_image2_1.JPG,6,37.728765786,127.5797893874,,강원특별자치도 홍천군 서면 마곡길 220,,,
28271,2610066,본적산 황부자 며느리 친정가는길,28,32,14.0,http://tong.visitkorea.or.kr/cms/resource/63/2610063_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/63/2610063_image2_1.bmp,6,37.1720067101,128.9880567883,,강원특별자치도 태백시 고원로 203,,,
28047,2702327,구룡령 옛길,28,32,7.0,http://tong.visitkorea.or.kr/cms/resource/74/2739274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2739274_image3_1.jpg,6,37.9101010048,128.5013864354,,강원특별자치도 양양군 서면 구룡령로 1103-10,,,
28221,2702441,무지개배낚시,28,32,2.0,,,6,38.2722016251,128.5560424763,,강원특별자치도 고성군 토성면 아야진해변길 80,,,
28686,2913792,파인트리 캠핑장,28,32,11.0,http://tong.visitkorea.or.kr/cms/resource/80/2920980_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2920980_image3_1.jpg,6,37.315945614,128.6939898885,,강원특별자치도 정선군 남면 광락로 349-30,,,
28582,2702243,장사어촌계 배낚시,28,32,5.0,,,6,38.2255854598,128.5882965585,,강원특별자치도 속초시 장사항해안길 45,,,
28556,2744517,웰컴투캠프,28,32,8.0,http://tong.visitkorea.or.kr/cms/resource/42/2744642_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/2744642_image2_1.JPG,6,37.3585078038,128.2780454399,,강원특별자치도 영월군 무릉도원면 무릉법흥로 1128-20,,,
28741,2357537,한여울 5코스,28,32,12.0,http://tong.visitkorea.or.kr/cms/resource/50/2567350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2567350_image3_1.jpg,6,38.2554443308,127.1861404243,,강원특별자치도 철원군 철원읍 사요길 167,(철원읍),,
28043,2534281,관동하키센터,28,32,1.0,,,6,37.7359034011,128.8740192577,,강원특별자치도 강릉시 범일로579번길 24,(내곡동),,
28498,2908264,오색산새소리캠핑장,28,32,7.0,http://tong.visitkorea.or.kr/cms/resource/54/2908254_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/2908254_image3_1.JPG,6,38.0765282066,128.4657539869,,강원특별자치도 양양군 설악로 1044,,,
28538,2702531,원주굽이길 원12코스(북원역사길),28,32,9.0,,,6,37.3429176707,127.9672183534,,강원특별자치도 원주시 봉산로 134,,,
28265,2710899,보광미니골프장,28,32,5.0,http://tong.visitkorea.or.kr/cms/resource/91/2732791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2732791_image3_1.jpg,6,38.2140839528,128.5847583507,033-633-3110,강원특별자치도 속초시 영랑호반길 69-4,(동명동),,
28611,2734102,진밭골향기캠핑장,28,32,9.0,http://tong.visitkorea.or.kr/cms/resource/28/2797128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2797128_image2_1.jpg,6,37.3437722762,127.7714054511,,강원특별자치도 원주시 문막읍 취병로 638-3,,,
28497,514561,오리온스,28,32,18.0,http://tong.visitkorea.or.kr/cms/resource/32/447232_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/447232_image2_1.jpg,6,37.4969160933,128.2396642371,,강원특별자치도 횡성군 둔내면 고원로412번길 6,,,
28110,2755660,다옴 햇골 캠핑장,28,32,17.0,http://tong.visitkorea.or.kr/cms/resource/61/2756161_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/2756161_image2_1.JPG,6,38.0599455348,127.518338002,,강원특별자치도 화천군 사내면 소이길 42,,,
30482,2950046,g2002[한국관광 품질인증/Korea Quality],32,32,2.0,http://tong.visitkorea.or.kr/cms/resource/18/2949418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2949418_image3_1.jpg,6,38.3526607841,128.5094525292,033-638-2002,강원특별자치도 고성군 공현진길 8,,,
30216,2913636,양양해피플레이스,32,32,7.0,http://tong.visitkorea.or.kr/cms/resource/30/2920330_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2920330_image3_1.jpg,6,38.1416588123,128.5726755955,,강원특별자치도 양양군 강현면 중복골길 11,,,
30187,2913441,아름다운집,32,32,13.0,http://tong.visitkorea.or.kr/cms/resource/71/2920071_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2920071_image3_1.jpg,6,37.8289684533,127.6028871202,,강원특별자치도 춘천시 남산면 북한강변길 826,,,
30141,938538,솔향기가득한집,32,32,4.0,http://tong.visitkorea.or.kr/cms/resource/86/1816586_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1816586_image3_1.jpg,6,37.397976805,129.2144518966,033-575-0628,강원특별자치도 삼척시 근덕면 삼척로 3874-29,,,
29921,2710618,낙산비치호텔,32,32,7.0,http://tong.visitkorea.or.kr/cms/resource/86/2746786_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2746786_image3_1.jpg,6,38.1236064859,128.6308125493,,강원특별자치도 양양군 강현면 낙산사로 73,낙산비치호텔,,
30285,980192,인터컨티넨탈 알펜시아 평창 리조트,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/07/1583607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1583607_image3_1.jpg,6,37.6575030436,128.6743702048,033-339-0000,강원특별자치도 평창군 대관령면 솔봉로 325,,,
30447,619211,호텔정관루본관[한국관광 품질인증/Korea Quality],32,32,13.0,http://tong.visitkorea.or.kr/cms/resource/89/2815889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2815889_image2_1.jpg,6,37.7963208193,127.5255090138,031-580-8000,강원특별자치도 춘천시 남이섬길 1 남이섬,,,
30465,143007,휘닉스 평창호텔,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/07/1335407_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1335407_image3_1.jpg,6,37.5801079869,128.3196434257,033-330-6001,강원특별자치도 평창군 봉평면 태기로 174,,,
30361,2913760,펜션오라,32,32,4.0,http://tong.visitkorea.or.kr/cms/resource/40/2920840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2920840_image3_1.jpg,6,37.2834030268,129.3135326787,,강원특별자치도 삼척시 근덕면 삼척로 2095,,,
30023,2913859,망상펜션,32,32,3.0,http://tong.visitkorea.or.kr/cms/resource/07/2921307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2921307_image3_1.jpg,6,37.5911382002,129.0886072143,,강원특별자치도 동해시 망상길 45-1,,,
30212,629262,양덕드림빌 펜션,32,32,16.0,http://tong.visitkorea.or.kr/cms/resource/75/595875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/595875_image3_1.jpg,6,37.6138267865,127.7533769914,033-432-8199,강원특별자치도 홍천군 남면 화전들길 59-29,,,
30026,2761282,메이페어 리겔,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/34/2767934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2767934_image2_1.jpg,6,37.5902009891,128.3051860947,,강원특별자치도 평창군 봉평면 안흥동길 70-85,(무이리),,
30030,580519,메이힐스리조트,32,32,11.0,http://tong.visitkorea.or.kr/cms/resource/00/1827300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1827300_image3_1.jpg,6,37.211568665,128.8352025949,033-590-1000,강원특별자치도 정선군 고한읍 물한리길 8,,,
29930,658582,뉴스타트설악리조트[한국관광 품질인증/Korea Quality],32,32,5.0,http://tong.visitkorea.or.kr/cms/resource/37/2531937_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2531937_image3_1.jpg,6,38.1684962792,128.5171325821,033-637-2239,강원특별자치도 속초시 설악산로836번길 6,,,
29967,138384,동강빌리지,32,32,8.0,http://tong.visitkorea.or.kr/cms/resource/85/1948485_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1948485_image3_1.jpg,6,37.2005581189,128.5073211811,033-374-7151,강원특별자치도 영월군 영월읍 동강로 225,,,
30169,2950353,스테이다로2[한국관광 품질인증/Korea Quality],32,32,7.0,http://tong.visitkorea.or.kr/cms/resource/59/2949159_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2949159_image3_1.jpg,6,38.0213729065,128.7214575188,,강원특별자치도 양양군 하조대3길 3 우남장 모텔,,,
30210,1855164,양구 테마모텔,32,32,6.0,,,6,38.1059128904,127.9889853378,033-482-3113,강원특별자치도 양구군 양구읍 사명길 84-10,,,
30004,2902867,르네블루by워커힐,32,32,2.0,http://tong.visitkorea.or.kr/cms/resource/54/2902854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2902854_image3_1.jpg,6,38.3322523946,128.5270043485,,강원특별자치도 고성군 심층수길 96,,,
29918,2913594,나인원펜션,32,32,1.0,http://tong.visitkorea.or.kr/cms/resource/21/2920121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2920121_image3_1.jpg,6,37.8025678434,128.8705730629,,강원특별자치도 강릉시 안현로 114-12,,,
29859,2626916,강릉 지중해펜션,32,32,1.0,,,5,37.8330588607,128.8758521976,010-3348-4912,강원특별자치도 강릉시 사천면 해안로 904-22,,,
30293,2913763,정원가든 애견동반펜션,32,32,4.0,http://tong.visitkorea.or.kr/cms/resource/60/2920860_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2920860_image3_1.jpg,6,37.2806502327,129.2965620555,,강원특별자치도 삼척시 근덕면 용화안길 225-1,,,
29912,3044525,꿈나무펜션,32,32,18.0,,,6,37.4988964735,128.2424889239,010-4436-0517,강원특별자치도 횡성군 둔내면 고원로425번길 35-1,,,
30189,138076,아미띠에펜션,32,32,11.0,http://tong.visitkorea.or.kr/cms/resource/24/1825824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1825824_image3_1.jpg,6,37.2516128719,128.7733069336,033-591-7897,강원특별자치도 정선군 남면 자뭇골길 73,,,
29903,2760248,그림같은집,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/05/2767305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2767305_image2_1.jpg,6,37.5970753228,128.3119741644,,강원특별자치도 평창군 봉평면 경강로 464-18,(무이리),,
30379,2761781,프라하21펜션,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/89/2764489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2764489_image2_1.jpg,6,37.6295834393,128.3523389886,,강원특별자치도 평창군 봉평면 흥정계곡길 94-6,,,
30130,678650,세도나 펜션,32,32,16.0,http://tong.visitkorea.or.kr/cms/resource/54/680354_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/680354_image3_1.jpg,6,37.682060239,127.7372958909,033-435-5156,강원특별자치도 홍천군 북방면 노일로238번길 33,,,
30403,138965,하이원콘도(마운틴콘도 / 밸리콘도 / 힐콘도),32,32,11.0,http://tong.visitkorea.or.kr/cms/resource/83/3019583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3019583_image3_1.jpg,6,37.2094520993,128.8278033201,1588-7789,강원특별자치도 정선군 고한읍 하이원길 265-1,,,
30117,2801108,선녀와 나무꾼,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/73/2801073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2801073_image2_1.jpg,6,37.5378141945,128.3889801047,,강원특별자치도 평창군 봉평면 버들개길 99,,,
30327,142811,켄싱턴호텔 설악,32,32,5.0,http://tong.visitkorea.or.kr/cms/resource/06/1583206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1583206_image3_1.jpg,6,38.1726899087,128.5002728725,033-635-4001,강원특별자치도 속초시 설악산로 998,,,
29880,2760291,계방산자연농원,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/24/2767324_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2767324_image2_1.jpg,6,37.6677119454,128.4762516515,,강원특별자치도 평창군 용평면 지옆골길 42-8,,,
30053,138713,방태산황토펜션,32,32,10.0,http://tong.visitkorea.or.kr/cms/resource/78/2490378_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/2490378_image2_1.JPG,6,37.938945378,128.3828657341,010-3899-2204,강원특별자치도 인제군 기린면 방태산길 119,,,
29904,137477,금강산콘도,32,32,2.0,http://tong.visitkorea.or.kr/cms/resource/87/1335487_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1335487_image3_1.jpg,6,38.5108294531,128.4193668841,033-680-7800,강원특별자치도 고성군 현내면 금강산로 416,,,
30154,690998,숲속의강촌,32,32,13.0,http://tong.visitkorea.or.kr/cms/resource/65/698265_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/698265_image3_1.jpg,6,37.8031304081,127.6361459651,010-7183-7995,강원특별자치도 춘천시 남산면 강촌로 186-3,,,
30258,2760684,우리빌리지펜션,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/68/2767568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2767568_image2_1.jpg,6,37.6430675877,128.3312154908,,강원특별자치도 평창군 봉평면 흥정계곡길 401,(흥정리),,
30395,2761020,하우스봉봉,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/61/2765161_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2765161_image2_1.jpg,6,37.7096196294,128.6946417855,,강원특별자치도 평창군 대관령면 차항길 192-82,,,
30057,1864402,베니키아 산과바다 주문진리조트,32,32,1.0,,,5,37.908843435,128.8199243368,010-4787-0051,강원특별자치도 강릉시 주문진읍 해안로 2070,(주문진읍),,
29958,136077,더케이설악산가족호텔,32,32,5.0,http://tong.visitkorea.or.kr/cms/resource/15/709715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/709715_image3_1.jpg,6,38.1664916893,128.5549097685,033-639-8100,강원특별자치도 속초시 설악산로 470-7,,,
30328,3080469,코게러지,32,32,7.0,http://tong.visitkorea.or.kr/cms/resource/48/3080448_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3080448_image3_1.jpg,6,38.0055610094,128.7294767296,,강원특별자치도 양양군 현북면 동해대로 1269-7,,,
30058,1772807,베니키아 프리미어 동해보양온천 컨벤션호텔,32,32,3.0,http://tong.visitkorea.or.kr/cms/resource/40/2741840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2741840_image3_1.jpg,5,37.5930462707,129.0864406833,033-530-0700,강원특별자치도 동해시 동해대로 6285,(망상동),,
30295,138696,제너두,32,32,18.0,http://tong.visitkorea.or.kr/cms/resource/98/1848198_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1848198_image3_1.jpg,6,37.490391353,128.2134529072,033-345-7276,강원특별자치도 횡성군 둔내면 산촌2길 60,,,
30343,2907668,투와이호텔,32,32,7.0,http://tong.visitkorea.or.kr/cms/resource/61/2907661_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/61/2907661_image3_1.png,6,38.1319331028,128.6209131875,,강원특별자치도 양양군 동해대로 3277-3,,,
30151,2760023,숲사이길펜션,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/05/2764505_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2764505_image2_1.jpg,6,37.6864342461,128.5932488595,,강원특별자치도 평창군 진부면 간평길 233-2,(간평리),,
29959,2799455,더파머스,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/09/2799409_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/2799409_image2_1.JPG,6,37.4262160853,128.394774586,,강원특별자치도 평창군 방림면 서동로 1343,,,
29925,3044527,넘버25 호텔 남춘천점,32,32,13.0,http://tong.visitkorea.or.kr/cms/resource/84/3054784_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3054784_image3_1.jpg,6,37.8650250479,127.7349295905,033-257-5555,강원특별자치도 춘천시 효석로9번길 17 (효자동),넘버25 호텔 남춘천점,,
30085,2386866,부연계곡그집,32,32,1.0,http://tong.visitkorea.or.kr/cms/resource/43/2386843_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2386843_image2_1.jpg,6,37.8777434514,128.6351531058,010-4830-3583,강원특별자치도 강릉시 연곡면 부연동길 895,,,
29851,2376711,가을동화펜션,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/93/2376693_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/93/2376693_image2_1.JPG,6,37.627297584,128.3519002081,010-5213-3200,강원특별자치도 평창군 봉평면 흥정계곡길 72,,,
30336,2799811,키스멧코티지,32,32,15.0,http://tong.visitkorea.or.kr/cms/resource/48/2799848_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2799848_image2_1.JPG,6,37.5710386,128.4136102197,,강원특별자치도 평창군 용평면 금당길 213-20,,,
30120,138679,설산펜션,32,32,10.0,http://tong.visitkorea.or.kr/cms/resource/22/1815222_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1815222_image3_1.jpg,6,38.2165989457,128.370075016,033-462-6277,강원특별자치도 인제군 북면 황태길 330,,,
